supplier_id,month,otif_percentage,avg_lead_time_days,quality_reject_rate_pct,orders_placed,orders_fulfilled_on_time,fill_rate_pct,capacity_utilization_pct,invoices_submitted,invoices_paid_on_time
SUP-0015,2023-10,64.69,28.8,2.58,13,8,86.5,87.1,13,9
SUP-0015,2023-11,63.05,27.9,2.35,17,10,79.2,87.7,17,15
SUP-0015,2023-12,63.04,25.6,6.33,9,5,76.1,85.4,9,7
SUP-0015,2024-01,59.04,32.8,2.84,13,7,72.8,96.9,13,10
SUP-0015,2024-02,54.99,19.3,10.45,10,5,78.2,87.7,10,9
SUP-0015,2024-03,51.55,27.7,3.98,18,9,79.0,89.1,18,16
SUP-0015,2024-04,50.64,21.6,15.07,16,8,86.7,93.4,16,12
SUP-0015,2024-05,48.64,34.0,4.48,8,3,74.5,98.2,8,7
SUP-0015,2024-06,46.07,28.7,1.57,8,3,75.2,91.8,8,5
SUP-0015,2024-07,42.47,22.6,6.95,14,5,75.6,93.1,14,11
SUP-0015,2024-08,40.91,27.6,6.12,14,5,72.0,85.6,14,12
SUP-0015,2024-09,39.03,27.0,0.77,8,3,82.3,94.3,8,6
SUP-0015,2024-10,39.11,23.7,12.16,6,2,79.5,91.7,6,4
SUP-0015,2024-11,34.84,23.6,3.27,8,2,83.2,93.8,8,5
SUP-0015,2024-12,31.17,25.9,7.53,7,2,71.0,86.6,7,6
SUP-0016,2023-01,80.85,21.3,0.84,9,7,92.0,83.1,9,8
SUP-0016,2023-02,83.48,20.5,0.07,14,11,93.7,92.2,14,11
SUP-0016,2023-03,85.07,27.6,1.89,8,6,95.8,89.4,8,7
SUP-0016,2023-04,86.48,23.9,8.39,13,11,91.6,88.1,13,9
SUP-0016,2023-05,90.48,23.8,2.13,20,18,97.9,75.7,20,15
SUP-0016,2023-06,89.97,22.5,6.16,15,13,94.3,94.1,15,10
SUP-0016,2023-07,90.15,23.8,1.56,11,9,95.9,85.4,11,10
SUP-0016,2023-08,88.71,19.7,0.49,9,7,95.8,87.0,9,8
SUP-0016,2023-09,91.21,19.4,6.49,13,11,98.9,72.7,13,11
SUP-0016,2023-10,94.32,22.8,4.24,12,11,94.8,67.1,12,10
SUP-0016,2023-11,94.07,15.3,2.26,15,14,94.5,81.1,15,11
SUP-0016,2023-12,92.61,24.6,6.32,14,12,97.6,69.6,14,13
SUP-0016,2024-01,95.12,15.0,2.16,12,11,91.7,73.9,12,9
SUP-0016,2024-02,95.02,17.4,1.4,8,7,95.1,74.8,8,6
SUP-0016,2024-03,97.7,20.3,0.41,14,13,88.1,91.9,14,10
SUP-0016,2024-04,100.0,21.5,2.22,12,12,90.7,72.6,12,11
SUP-0016,2024-05,100.0,22.6,0.46,13,13,93.8,65.8,13,10
SUP-0016,2024-06,100.0,29.9,7.27,13,13,90.3,90.7,13,11
SUP-0016,2024-07,99.32,20.7,2.56,14,13,88.5,72.3,14,12
SUP-0016,2024-08,99.32,21.2,2.12,13,12,92.0,70.8,13,9
SUP-0016,2024-09,99.83,18.9,0.84,12,11,89.1,78.5,12,8
SUP-0016,2024-10,100.0,18.8,2.02,13,13,91.5,84.1,13,11
SUP-0016,2024-11,100.0,20.8,1.19,6,6,94.3,76.8,6,5
SUP-0016,2024-12,99.78,21.9,0.56,7,6,98.3,88.9,7,6
SUP-0017,2023-01,91.42,25.1,3.28,11,10,90.6,86.8,11,10
SUP-0017,2023-02,92.15,19.2,3.16,14,12,97.4,84.5,14,11
SUP-0017,2023-03,90.11,20.2,10.5,13,11,93.7,65.3,13,9
SUP-0017,2023-04,89.2,24.7,2.77,12,10,90.6,79.4,12,11
SUP-0017,2023-05,89.89,21.8,0.88,5,4,88.3,78.4,5,3
SUP-0017,2023-06,90.41,18.4,5.35,15,13,90.9,73.5,15,13
SUP-0017,2023-07,89.29,22.4,1.17,10,8,98.6,62.1,10,8
SUP-0017,2023-08,86.46,24.0,0.1,12,10,97.6,60.4,12,8
SUP-0017,2023-09,85.08,15.1,1.01,14,11,96.9,64.2,14,11
SUP-0017,2023-10,86.1,23.3,4.35,12,10,92.0,72.7,12,8
SUP-0017,2023-11,86.82,23.2,3.65,11,9,98.6,71.6,11,9
SUP-0017,2023-12,86.82,18.5,4.57,13,11,90.9,77.4,13,12
SUP-0017,2024-01,87.17,18.3,0.46,13,11,92.0,69.6,13,10
SUP-0017,2024-02,90.6,24.5,0.29,10,9,97.5,69.6,10,7
SUP-0017,2024-03,90.67,17.0,1.82,8,7,88.5,88.1,8,7
SUP-0017,2024-04,89.91,21.8,2.78,11,9,91.8,65.3,11,10
SUP-0017,2024-05,91.13,24.1,0.58,7,6,89.5,75.9,7,5
SUP-0017,2024-06,89.07,17.6,1.14,12,10,91.4,74.9,12,10
SUP-0017,2024-07,87.23,21.0,5.69,13,11,89.2,71.1,13,10
SUP-0017,2024-08,85.78,21.9,0.31,15,12,98.3,62.8,15,13
SUP-0017,2024-09,84.67,16.8,0.23,10,8,89.6,84.5,10,9
SUP-0017,2024-10,84.29,21.5,0.41,14,11,97.4,91.1,14,11
SUP-0017,2024-11,83.96,17.4,0.14,9,7,95.9,61.9,9,7
SUP-0017,2024-12,83.01,20.3,0.45,13,10,96.8,79.1,13,12
SUP-0018,2023-01,82.65,19.5,2.87,17,14,98.8,65.6,17,14
SUP-0018,2023-02,94.14,24.8,1.88,13,12,98.2,87.5,13,10
SUP-0018,2023-03,86.96,32.8,1.37,22,19,93.7,88.2,22,19
SUP-0018,2023-04,87.66,34.9,0.38,17,14,91.3,67.2,17,14
SUP-0018,2023-05,81.89,28.5,6.57,10,8,88.0,80.6,10,7
SUP-0018,2023-06,85.22,30.1,0.12,9,7,95.9,73.0,9,6
SUP-0018,2023-07,86.56,36.6,4.97,8,6,88.2,90.3,8,6
SUP-0018,2023-08,87.85,34.4,0.16,12,10,97.6,65.3,12,9
SUP-0018,2023-09,94.84,30.2,0.31,15,14,94.5,71.1,15,10
SUP-0018,2023-10,88.56,30.3,2.48,10,8,92.7,80.1,10,9
SUP-0018,2023-11,78.34,35.4,0.13,6,4,70.4,76.7,6,5
SUP-0018,2023-12,73.85,34.1,0.53,16,11,75.2,63.8,16,13
SUP-0018,2024-01,76.87,29.2,0.39,12,9,76.7,74.4,12,11
SUP-0018,2024-02,70.92,32.0,0.53,13,9,72.7,76.8,13,12
SUP-0018,2024-03,80.51,31.7,3.94,9,7,95.1,75.6,9,8
SUP-0018,2024-04,77.61,22.6,0.31,21,16,75.4,77.5,21,15
SUP-0018,2024-05,91.85,35.1,1.54,10,9,88.8,62.7,10,9
SUP-0018,2024-06,90.07,37.4,4.87,12,10,89.3,81.0,12,11
SUP-0018,2024-07,96.15,29.8,4.86,12,11,97.7,76.2,12,11
SUP-0018,2024-08,91.92,26.5,2.41,9,8,92.8,85.6,9,7
SUP-0018,2024-09,93.52,26.8,0.96,7,6,94.5,83.6,7,5
SUP-0018,2024-10,83.33,27.3,0.07,10,8,98.4,67.7,10,7
SUP-0018,2024-11,94.03,33.2,5.08,10,9,97.7,88.0,10,7
SUP-0018,2024-12,97.11,27.1,3.7,16,15,95.3,89.7,16,14
SUP-0019,2023-01,95.11,9.8,2.96,10,9,96.6,94.3,10,8
SUP-0019,2023-02,95.58,10.1,1.26,7,6,98.2,62.9,7,5
SUP-0019,2023-03,88.75,8.1,1.83,9,7,92.8,69.8,9,8
SUP-0019,2023-04,84.25,9.5,5.54,12,10,95.0,72.7,12,11
SUP-0019,2023-05,80.03,7.9,1.21,8,6,91.2,65.7,8,6
SUP-0019,2023-06,79.68,11.0,1.02,17,13,83.2,90.5,17,14
SUP-0019,2023-07,77.79,10.8,4.85,20,15,80.6,79.4,20,17
SUP-0019,2023-08,71.85,12.2,0.61,12,8,73.3,86.0,12,10
SUP-0019,2023-09,65.64,9.5,0.01,12,7,80.9,99.9,12,9
SUP-0019,2023-10,66.31,10.0,1.67,12,7,74.1,86.4,12,10
SUP-0019,2023-11,66.4,9.8,3.9,8,5,85.0,94.7,8,6
SUP-0019,2023-12,66.63,12.8,2.82,8,5,80.9,93.3,8,5
SUP-0019,2024-01,80.34,10.8,1.29,13,10,94.7,66.3,13,10
SUP-0019,2024-02,78.38,14.6,0.28,13,10,76.8,72.6,13,10
SUP-0019,2024-03,78.97,12.1,1.06,7,5,81.6,61.7,7,5
SUP-0019,2024-04,83.92,7.5,0.99,13,10,97.2,65.1,13,9
SUP-0019,2024-05,84.58,12.3,0.4,14,11,94.1,76.8,14,11
SUP-0019,2024-06,83.21,10.7,3.7,8,6,93.8,74.5,8,7
SUP-0019,2024-07,82.63,8.7,0.5,13,10,95.0,93.8,13,11
SUP-0019,2024-08,68.27,11.9,0.45,16,10,72.1,90.9,16,11
SUP-0019,2024-09,69.17,13.1,2.87,10,6,84.0,86.6,10,8
SUP-0019,2024-10,67.27,11.5,4.13,8,5,83.6,94.0,8,6
SUP-0019,2024-11,61.59,12.4,2.44,14,8,70.6,91.0,14,10
SUP-0019,2024-12,54.9,12.2,3.33,11,6,86.1,91.1,11,9
SUP-0020,2023-01,77.04,29.8,13.05,13,10,77.9,73.9,13,12
SUP-0020,2023-02,73.97,34.6,1.1,8,5,71.7,75.8,8,7
SUP-0020,2023-03,72.52,32.5,6.71,16,11,84.0,82.4,16,13
SUP-0020,2023-04,73.64,31.6,0.43,9,6,81.3,60.2,9,8
SUP-0020,2023-05,73.13,45.1,2.4,13,9,77.1,70.6,13,9
SUP-0020,2023-06,75.54,34.9,0.45,12,9,70.1,80.3,12,9
SUP-0020,2023-07,75.86,31.3,2.52,14,10,84.8,71.3,14,10
SUP-0020,2023-08,75.72,37.8,3.54,5,3,84.1,83.4,5,4
SUP-0020,2023-09,75.05,24.9,5.09,12,9,78.3,72.0,12,8
SUP-0020,2023-10,76.15,34.4,5.27,12,9,85.4,82.7,12,9
SUP-0020,2023-11,74.32,35.0,1.44,10,7,73.2,84.5,10,8
SUP-0020,2023-12,74.42,32.2,4.04,16,11,79.8,84.6,16,13
SUP-0020,2024-01,73.82,34.8,6.47,10,7,80.0,74.5,10,8
SUP-0020,2024-02,73.09,33.5,10.13,9,6,83.0,63.5,9,7
SUP-0020,2024-03,75.51,27.0,1.97,16,12,81.8,63.8,16,12
SUP-0020,2024-04,75.87,29.5,1.02,16,12,78.8,69.2,16,15
SUP-0020,2024-05,76.13,32.0,4.17,15,11,72.5,87.5,15,10
SUP-0020,2024-06,78.06,44.9,3.79,18,14,84.1,85.1,18,16
SUP-0020,2024-07,77.12,36.9,6.46,10,7,80.4,61.6,10,9
SUP-0020,2024-08,73.91,35.9,2.15,9,6,76.5,69.2,9,8
SUP-0020,2024-09,73.24,35.3,1.86,13,9,75.0,88.0,13,9
SUP-0020,2024-10,71.11,31.3,5.5,11,7,83.1,69.1,11,8
SUP-0020,2024-11,67.2,29.5,2.46,8,5,76.5,92.0,8,7
SUP-0020,2024-12,67.14,43.1,2.38,10,6,85.1,97.4,10,8
SUP-0021,2023-01,78.68,11.4,0.86,11,8,75.4,84.7,11,8
SUP-0021,2023-02,80.5,7.8,0.17,9,7,92.3,68.6,9,6
SUP-0021,2023-03,79.26,9.6,2.77,11,8,70.9,75.0,11,8
SUP-0021,2023-04,76.82,7.6,4.47,18,13,74.2,78.4,18,12
SUP-0021,2023-05,73.88,10.1,3.54,6,4,84.0,60.0,6,4
SUP-0021,2023-06,72.94,10.4,0.66,13,9,83.6,86.4,13,10
SUP-0021,2023-07,72.85,9.8,0.03,13,9,76.4,89.3,13,11
SUP-0021,2023-08,73.88,9.8,4.78,12,8,83.4,93.7,12,10
SUP-0021,2023-09,74.14,9.6,2.38,15,11,75.0,61.8,15,11
SUP-0021,2023-10,70.37,12.3,3.51,10,7,86.6,62.0,10,9
SUP-0021,2023-11,70.01,11.2,0.7,15,10,86.3,63.8,15,13
SUP-0021,2023-12,68.25,8.7,0.49,11,7,81.0,92.3,11,8
SUP-0021,2024-01,70.18,10.4,2.09,13,9,84.9,63.4,13,9
SUP-0021,2024-02,69.33,10.1,3.99,16,11,77.4,92.6,16,14
SUP-0021,2024-03,72.18,6.9,2.38,18,12,73.2,88.2,18,13
SUP-0021,2024-04,73.39,11.2,1.58,12,8,79.9,64.4,12,9
SUP-0021,2024-05,73.97,9.9,0.41,17,12,82.2,71.8,17,14
SUP-0021,2024-06,75.44,9.0,3.52,8,6,76.6,87.5,8,6
SUP-0021,2024-07,77.41,9.5,6.62,10,7,80.6,74.4,10,7
SUP-0021,2024-08,75.76,12.8,0.35,22,16,80.7,92.4,22,19
SUP-0021,2024-09,75.18,9.8,0.34,16,12,77.7,74.0,16,14
SUP-0021,2024-10,75.73,10.5,3.16,10,7,86.1,77.6,10,9
SUP-0021,2024-11,76.6,8.8,2.26,9,6,71.5,84.7,9,6
SUP-0021,2024-12,76.11,8.8,0.21,18,13,74.9,63.7,18,14
SUP-0022,2023-01,70.91,18.5,0.48,10,7,78.3,68.6,10,9
SUP-0022,2023-02,69.45,28.3,2.82,8,5,78.4,92.0,8,7
SUP-0022,2023-03,67.34,25.3,1.44,6,4,76.2,93.0,6,4
SUP-0022,2023-04,64.6,22.8,1.52,7,4,72.4,93.3,7,4
SUP-0022,2023-05,60.79,25.1,1.25,13,7,74.7,98.1,13,11
SUP-0022,2023-06,57.39,29.3,6.85,7,4,73.7,86.5,7,6
SUP-0022,2023-07,54.5,29.4,2.54,14,7,81.8,94.5,14,12
SUP-0022,2023-08,50.99,23.4,4.47,10,5,73.5,85.4,10,8
SUP-0022,2023-09,48.74,23.9,5.74,11,5,77.7,96.5,11,9
SUP-0022,2023-10,48.04,21.6,2.64,19,9,84.1,92.7,19,17
SUP-0022,2023-11,45.6,26.5,6.95,14,6,87.4,91.0,14,13
SUP-0022,2023-12,42.78,29.1,3.65,11,4,84.8,94.1,11,9
SUP-0022,2024-01,39.85,31.5,7.73,10,3,80.7,90.7,10,8
SUP-0022,2024-02,35.53,20.8,7.45,15,5,79.9,91.2,15,14
SUP-0022,2024-03,34.66,24.8,2.52,12,4,70.6,97.1,12,10
SUP-0022,2024-04,33.28,20.3,2.46,13,4,80.7,88.1,13,11
SUP-0022,2024-05,31.09,25.2,2.96,8,2,84.4,87.6,8,7
SUP-0022,2024-06,30.45,20.8,2.71,11,3,85.0,97.2,11,9
SUP-0022,2024-07,30.0,31.8,8.63,14,4,84.7,93.3,14,13
SUP-0022,2024-08,30.0,23.7,1.07,14,4,75.8,87.9,14,11
SUP-0022,2024-09,30.0,23.9,3.66,8,2,87.0,92.8,8,6
SUP-0022,2024-10,31.69,27.3,1.95,21,6,74.0,91.0,21,17
SUP-0022,2024-11,30.61,27.2,0.41,17,5,83.7,98.3,17,12
SUP-0022,2024-12,30.0,29.2,0.58,10,3,76.4,85.2,10,9
SUP-0023,2023-01,90.12,20.6,7.44,11,9,95.7,70.2,11,8
SUP-0023,2023-02,90.63,20.5,0.86,14,12,89.6,90.9,14,12
SUP-0023,2023-03,92.47,18.1,0.83,14,12,88.9,64.2,14,11
SUP-0023,2023-04,93.26,19.8,0.4,16,14,90.4,69.0,16,11
SUP-0023,2023-05,93.75,22.8,2.28,14,13,95.8,61.9,14,10
SUP-0023,2023-06,94.38,19.7,1.39,7,6,94.5,82.2,7,5
SUP-0023,2023-07,93.53,22.8,1.74,18,16,90.0,88.9,18,13
SUP-0023,2023-08,93.51,20.4,0.14,10,9,88.4,81.8,10,8
SUP-0023,2023-09,92.45,21.2,1.96,14,12,96.0,61.3,14,10
SUP-0023,2023-10,89.25,19.8,1.37,10,8,90.1,75.9,10,8
SUP-0023,2023-11,90.65,15.0,2.07,12,10,88.6,93.3,12,10
SUP-0023,2023-12,91.79,15.3,2.33,16,14,93.0,82.2,16,15
SUP-0023,2024-01,89.43,24.4,0.27,12,10,89.8,61.7,12,9
SUP-0023,2024-02,87.21,19.0,4.3,13,11,98.8,69.7,13,9
SUP-0023,2024-03,87.74,20.7,1.04,6,5,93.8,60.2,6,5
SUP-0023,2024-04,86.98,21.4,0.42,22,19,89.2,68.7,22,17
SUP-0023,2024-05,85.97,22.1,6.3,15,12,96.2,62.2,15,13
SUP-0023,2024-06,84.5,18.5,4.07,11,9,90.0,89.3,11,8
SUP-0023,2024-07,86.66,20.3,0.99,19,16,90.5,65.6,19,14
SUP-0023,2024-08,86.07,21.5,3.18,10,8,89.7,87.3,10,9
SUP-0023,2024-09,85.4,22.2,1.78,4,3,88.4,75.8,4,2
SUP-0023,2024-10,86.49,20.6,0.06,9,7,91.0,67.9,9,8
SUP-0023,2024-11,86.07,21.3,1.25,7,6,88.5,85.8,7,6
SUP-0023,2024-12,84.31,21.0,6.69,15,12,97.9,88.0,15,11
SUP-0024,2023-01,79.57,38.8,9.39,15,11,86.4,70.4,15,13
SUP-0024,2023-02,82.25,32.0,5.66,14,11,89.0,94.4,14,11
SUP-0024,2023-03,80.24,21.9,1.61,14,11,90.2,64.9,14,12
SUP-0024,2023-04,82.88,40.3,6.98,11,9,98.5,82.3,11,8
SUP-0024,2023-05,83.01,27.8,2.78,12,9,97.0,72.7,12,9
SUP-0024,2023-06,83.64,27.8,8.14,11,9,90.7,89.7,11,9
SUP-0024,2023-07,82.12,33.9,2.95,16,13,97.7,89.4,16,11
SUP-0024,2023-08,83.58,23.8,3.21,12,10,92.5,67.5,12,9
SUP-0024,2023-09,83.61,28.6,3.96,17,14,95.8,72.5,17,14
SUP-0024,2023-10,82.74,16.6,0.71,17,14,97.7,82.8,17,14
SUP-0024,2023-11,79.35,34.3,1.17,11,8,81.3,69.4,11,8
SUP-0024,2023-12,78.77,16.4,3.35,14,11,82.2,82.4,14,11
SUP-0024,2024-01,78.02,28.8,1.27,14,10,79.6,86.0,14,13
SUP-0024,2024-02,77.58,28.8,4.64,6,4,78.8,76.9,6,4
SUP-0024,2024-03,77.76,39.3,0.7,15,11,87.3,72.8,15,13
SUP-0024,2024-04,76.53,32.6,2.16,8,6,86.7,88.6,8,6
SUP-0024,2024-05,80.04,23.9,2.21,13,10,93.0,67.2,13,10
SUP-0024,2024-06,79.31,36.9,3.96,12,9,81.3,91.5,12,10
SUP-0024,2024-07,79.57,22.1,3.95,17,13,81.3,87.0,17,16
SUP-0024,2024-08,78.73,37.5,10.13,12,9,73.9,60.0,12,10
SUP-0024,2024-09,77.65,23.6,4.71,14,10,82.0,62.2,14,13
SUP-0024,2024-10,79.13,10.8,12.13,8,6,75.2,81.3,8,6
SUP-0024,2024-11,78.88,28.0,9.18,9,7,74.2,65.9,9,6
SUP-0024,2024-12,80.2,35.9,1.82,11,8,89.9,71.3,11,9
SUP-0025,2023-01,85.72,16.8,0.9,19,16,91.8,62.6,19,15
SUP-0025,2023-02,87.86,14.6,4.59,13,11,98.2,83.4,13,9
SUP-0025,2023-03,89.01,17.8,0.59,19,16,92.6,77.3,19,13
SUP-0025,2023-04,86.8,13.8,2.01,12,10,90.6,85.9,12,10
SUP-0025,2023-05,87.43,15.7,9.5,14,12,89.8,92.5,14,11
SUP-0025,2023-06,86.87,13.1,2.36,9,7,89.9,65.2,9,7
SUP-0025,2023-07,85.8,11.7,1.65,11,9,98.7,82.5,11,9
SUP-0025,2023-08,84.65,11.3,2.48,12,10,88.4,81.3,12,9
SUP-0025,2023-09,83.28,14.8,2.83,8,6,94.7,93.9,8,7
SUP-0025,2023-10,80.53,16.9,0.04,18,14,92.8,93.1,18,16
SUP-0025,2023-11,80.08,13.9,1.32,14,11,94.6,94.2,14,13
SUP-0025,2023-12,81.55,13.1,2.67,10,8,91.5,70.7,10,8
SUP-0025,2024-01,80.4,17.5,1.56,11,8,88.8,63.9,11,8
SUP-0025,2024-02,81.22,15.3,0.29,17,13,93.5,80.1,17,16
SUP-0025,2024-03,81.92,14.2,1.78,19,15,92.3,73.4,19,18
SUP-0025,2024-04,82.36,18.2,2.07,17,14,91.4,92.8,17,12
SUP-0025,2024-05,80.94,10.9,0.6,13,10,97.7,86.0,13,11
SUP-0025,2024-06,82.28,13.8,1.3,15,12,97.2,88.5,15,12
SUP-0025,2024-07,82.83,12.4,8.51,7,5,97.9,87.3,7,6
SUP-0025,2024-08,86.04,12.3,0.56,10,8,92.5,93.9,10,9
SUP-0025,2024-09,86.37,14.9,0.53,10,8,97.5,66.8,10,9
SUP-0025,2024-10,86.86,15.1,1.63,13,11,93.4,83.2,13,10
SUP-0025,2024-11,87.81,15.9,0.24,9,7,97.8,92.3,9,7
SUP-0025,2024-12,86.03,11.8,2.22,12,10,93.3,87.7,12,11
SUP-0026,2023-01,74.54,31.4,1.05,16,11,73.6,90.9,16,13
SUP-0026,2023-02,75.93,22.3,2.82,15,11,83.2,62.2,15,13
SUP-0026,2023-03,78.14,37.7,7.13,14,10,71.9,73.5,14,12
SUP-0026,2023-04,78.59,38.9,6.83,11,8,75.1,91.9,11,9
SUP-0026,2023-05,80.41,31.2,1.99,11,8,96.7,87.8,11,10
SUP-0026,2023-06,79.34,28.4,6.9,10,7,88.0,69.6,10,9
SUP-0026,2023-07,81.24,41.0,4.17,12,9,95.0,63.1,12,9
SUP-0026,2023-08,81.67,46.2,2.97,16,13,95.5,67.9,16,13
SUP-0026,2023-09,82.43,34.5,6.91,14,11,96.2,71.3,14,12
SUP-0026,2023-10,83.34,39.5,4.52,17,14,94.9,64.0,17,13
SUP-0026,2023-11,86.01,43.8,0.04,11,9,98.5,64.2,11,10
SUP-0026,2023-12,88.17,37.8,12.31,12,10,96.3,60.5,12,9
SUP-0026,2024-01,90.1,47.6,8.15,13,11,97.0,88.5,13,10
SUP-0026,2024-02,91.2,31.4,10.01,15,13,98.7,66.8,15,10
SUP-0026,2024-03,90.63,39.2,1.85,11,9,93.1,69.9,11,9
SUP-0026,2024-04,93.03,40.2,1.83,15,13,94.1,74.4,15,10
SUP-0026,2024-05,93.54,33.4,1.56,12,11,93.6,94.4,12,9
SUP-0026,2024-06,96.63,31.5,8.75,11,10,97.4,75.6,11,8
SUP-0026,2024-07,98.51,29.4,0.94,6,5,88.4,78.6,6,4
SUP-0026,2024-08,99.75,43.6,4.03,12,11,90.1,82.3,12,9
SUP-0026,2024-09,100.0,29.4,6.05,11,11,96.3,92.1,11,9
SUP-0026,2024-10,100.0,41.8,2.93,14,14,90.7,62.2,14,13
SUP-0026,2024-11,98.87,32.5,2.18,6,5,94.0,79.1,6,5
SUP-0026,2024-12,99.8,30.9,1.88,7,6,92.7,94.9,7,5
SUP-0027,2023-01,94.97,20.4,2.88,6,5,98.7,80.1,6,5
SUP-0027,2023-02,96.55,15.6,1.39,7,6,96.5,88.4,7,5
SUP-0027,2023-03,98.79,21.9,1.8,8,7,92.0,82.9,8,7
SUP-0027,2023-04,99.21,14.9,1.57,12,11,97.0,88.3,12,11
SUP-0027,2023-05,99.35,17.6,2.11,12,11,92.9,70.1,12,8
SUP-0027,2023-06,100.0,19.5,0.44,13,13,97.9,66.1,13,11
SUP-0027,2023-07,100.0,25.4,7.42,10,10,98.2,88.6,10,7
SUP-0027,2023-08,99.2,23.5,0.28,10,9,92.4,86.6,10,9
SUP-0027,2023-09,100.0,20.9,0.09,11,11,93.4,67.6,11,8
SUP-0027,2023-10,98.71,18.2,4.55,9,8,95.0,77.7,9,8
SUP-0027,2023-11,97.61,15.4,3.34,11,10,98.5,83.6,11,8
SUP-0027,2023-12,96.43,22.7,10.49,14,13,90.2,78.5,14,10
SUP-0027,2024-01,96.64,24.0,0.32,10,9,94.7,65.3,10,9
SUP-0027,2024-02,96.67,18.2,0.34,15,14,91.4,81.2,15,11
SUP-0027,2024-03,96.04,21.0,0.31,11,10,98.5,94.6,11,8
SUP-0027,2024-04,95.91,15.4,1.76,13,12,91.2,88.2,13,9
SUP-0027,2024-05,97.52,17.6,1.28,16,15,88.5,65.0,16,15
SUP-0027,2024-06,97.01,17.9,2.87,10,9,91.3,69.6,10,7
SUP-0027,2024-07,96.71,24.2,3.91,10,9,98.0,81.7,10,8
SUP-0027,2024-08,95.52,20.3,2.24,14,13,91.7,80.2,14,11
SUP-0027,2024-09,93.91,17.0,4.61,9,8,99.0,72.8,9,8
SUP-0027,2024-10,91.86,18.2,0.45,11,10,97.9,60.2,11,10
SUP-0027,2024-11,92.03,19.5,3.77,12,11,92.3,94.6,12,9
SUP-0027,2024-12,89.29,17.5,5.07,11,9,88.3,60.1,11,8
SUP-0028,2023-01,81.4,18.6,6.1,12,9,97.9,63.7,12,8
SUP-0028,2023-02,81.79,30.2,0.79,10,8,98.4,88.0,10,9
SUP-0028,2023-03,81.78,27.5,0.53,11,8,92.5,76.8,11,8
SUP-0028,2023-04,82.36,22.2,2.54,18,14,96.2,71.3,18,13
SUP-0028,2023-05,83.55,22.6,1.75,14,11,95.7,82.0,14,11
SUP-0028,2023-06,83.24,19.2,0.75,17,14,97.9,77.3,17,15
SUP-0028,2023-07,81.92,23.3,1.78,17,13,91.2,84.7,17,13
SUP-0028,2023-08,81.94,24.8,1.65,11,9,97.5,60.3,11,8
SUP-0028,2023-09,82.96,17.9,1.78,16,13,91.1,90.3,16,11
SUP-0028,2023-10,84.8,25.6,2.45,9,7,96.9,70.2,9,8
SUP-0028,2023-11,81.74,26.9,2.02,15,12,98.7,93.1,15,12
SUP-0028,2023-12,79.85,21.3,2.01,12,9,71.8,90.7,12,8
SUP-0028,2024-01,79.56,28.0,0.79,18,14,75.2,92.3,18,14
SUP-0028,2024-02,80.85,21.7,4.75,13,10,93.1,77.2,13,9
SUP-0028,2024-03,80.77,27.9,2.51,17,13,94.4,90.9,17,15
SUP-0028,2024-04,81.96,30.7,0.1,19,15,94.4,62.5,19,13
SUP-0028,2024-05,82.35,19.2,1.42,8,6,89.6,70.8,8,7
SUP-0028,2024-06,82.11,26.5,5.58,13,10,91.4,66.7,13,9
SUP-0028,2024-07,82.77,22.7,1.2,12,9,92.0,79.3,12,11
SUP-0028,2024-08,80.57,24.7,3.22,12,9,98.8,89.1,12,9
SUP-0028,2024-09,82.32,20.2,2.78,13,10,99.0,65.2,13,10
SUP-0028,2024-10,83.22,33.6,3.86,13,10,88.2,94.8,13,11
SUP-0028,2024-11,81.21,30.4,1.78,6,4,98.7,83.6,6,4
SUP-0028,2024-12,81.52,24.4,0.69,10,8,88.8,62.9,10,9
SUP-0029,2023-01,85.04,18.7,0.03,11,9,88.4,64.5,11,7
SUP-0029,2023-02,82.01,14.9,2.47,14,11,89.3,85.5,14,9
SUP-0029,2023-03,82.22,19.8,3.55,12,9,95.5,71.8,12,11
SUP-0029,2023-04,81.53,18.7,1.26,13,10,90.4,64.6,13,9
SUP-0029,2023-05,81.03,17.1,5.87,19,15,93.6,84.7,19,17
SUP-0029,2023-06,77.54,14.3,1.11,11,8,79.6,79.7,11,10
SUP-0029,2023-07,77.38,18.1,3.81,13,10,76.9,63.7,13,9
SUP-0029,2023-08,78.93,18.1,1.07,10,7,72.0,76.9,10,7
SUP-0029,2023-09,77.83,21.1,0.94,14,10,79.2,78.6,14,10
SUP-0029,2023-10,79.37,19.5,1.81,15,11,77.8,63.7,15,12
SUP-0029,2023-11,80.44,15.1,1.08,17,13,97.7,77.5,17,15
SUP-0029,2023-12,78.88,16.3,4.9,13,10,86.8,88.7,13,10
SUP-0029,2024-01,79.42,18.5,1.58,10,7,81.8,62.6,10,8
SUP-0029,2024-02,80.18,17.0,3.31,10,8,93.5,84.9,10,9
SUP-0029,2024-03,80.31,17.6,10.36,11,8,91.0,77.8,11,10
SUP-0029,2024-04,82.5,16.1,1.16,11,9,89.9,71.9,11,8
SUP-0029,2024-05,82.48,18.4,3.45,5,4,97.3,60.8,5,4
SUP-0029,2024-06,80.48,17.4,1.61,18,14,89.5,85.4,18,14
SUP-0029,2024-07,80.35,20.3,3.97,14,11,90.6,92.4,14,12
SUP-0029,2024-08,78.28,17.5,1.8,13,10,81.3,60.0,13,11
